Scan Time,UTC Time,Latitude (deg),Longitude (deg),Altitude (m),Easting (m),Northing (m),COG (deg),SOG (km/h),Dead Reckoning,Num SVs,HDOP,
0.0408333333333333,2019:09:29:17:52:41.4,39.257795,-76.70562,44.2,0,0,253,1.1,0,8,110,
0.239166666666667,2019:09:29:17:52:41.6,39.257795,-76.70562,44.2,0,0,253,1.4,0,8,110,
0.439166666666667,2019:09:29:17:52:41.8,39.257795,-76.70562,44.2,0,0,253,0.5,0,8,110,
0.64,2019:09:29:17:52:42.0,39.257795,-76.70562,44.2,0,0,253,1.1,0,8,110,
0.8425,2019:09:29:17:52:42.2,39.257795,-76.70562,44.2,0,0,253,1.6,0,8,110,
1.04,2019:09:29:17:52:42.4,39.257795,-76.70562,44.2,0,0,253,1.4,0,8,110,
1.23916666666667,2019:09:29:17:52:42.6,39.257795,-76.70562,44.2,0,0,253,0,0,8,110,
1.43833333333333,2019:09:29:17:52:42.8,39.257795,-76.7056183333333,44.2,0,0,253,1.4,0,8,110,
1.63833333333333,2019:09:29:17:52:43.0,39.257795,-76.7056183333333,44.2,0,0,253,1.4,0,8,110,
1.83833333333333,2019:09:29:17:52:43.2,39.257795,-76.7056183333333,44.2,0,0,253,0.3,0,8,110,
2.03833333333333,2019:09:29:17:52:43.4,39.257795,-76.7056183333333,44.2,0,0,253,1.4,0,8,110,
2.24,2019:09:29:17:52:43.6,39.257795,-76.7056183333333,44.2,0,0,253,1.6,0,8,110,
2.44,2019:09:29:17:52:43.8,39.257795,-76.7056183333333,44.2,0,0,253,0.5,0,8,110,
2.63833333333333,2019:09:29:17:52:44.0,39.257795,-76.7056183333333,44.2,0,0,253,0.9,0,8,110,
2.83916666666667,2019:09:29:17:52:44.2,39.257795,-76.7056183333333,44.2,0,0,253,0.1,0,8,110,
3.04166666666667,2019:09:29:17:52:44.4,39.257795,-76.7056183333333,44.2,0,0,253,0.5,0,8,110,
3.24083333333333,2019:09:29:17:52:44.6,39.257795,-76.7056183333333,44.2,0,0,253,0.3,0,8,110,
3.43916666666667,2019:09:29:17:52:44.8,39.257795,-76.7056183333333,44.2,0,0,253,0,0,8,110,
3.64166666666667,2019:09:29:17:52:45.0,39.257795,-76.7056183333333,44.2,0,0,253,0.1,0,8,110,
3.83916666666667,2019:09:29:17:52:45.2,39.257795,-76.7056183333333,44.2,0,0,253,0.1,0,8,110,
4.04166666666667,2019:09:29:17:52:45.4,39.257795,-76.7056183333333,44.2,0,0,253,0.3,0,8,110,
4.23916666666667,2019:09:29:17:52:45.6,39.257795,-76.7056183333333,44.2,0,0,253,0.1,0,8,110,
4.43833333333333,2019:09:29:17:52:45.8,39.257795,-76.7056183333333,44.2,0,0,253,0.3,0,8,110,
4.64166666666667,2019:09:29:17:52:46.0,39.257795,-76.7056183333333,44.2,0,0,253,0.5,0,8,110,
4.84,2019:09:29:17:52:46.2,39.257795,-76.7056183333333,44.2,0,0,253,0,0,8,110,
5.04166666666667,2019:09:29:17:52:46.4,39.257795,-76.7056183333333,44.2,0,0,253,0,0,8,110,
5.23916666666667,2019:09:29:17:52:46.6,39.257795,-76.7056183333333,44.2,0,0,253,0,0,8,110,
5.43916666666667,2019:09:29:17:52:46.8,39.257795,-76.7056183333333,44.2,0,0,253,0,0,8,110,
5.63916666666667,2019:09:29:17:52:47.0,39.257795,-76.7056183333333,44.2,0,0,253,0,0,8,110,
5.83916666666667,2019:09:29:17:52:47.2,39.257795,-76.7056183333333,44.2,0,0,253,0.1,0,8,110,
6.04083333333333,2019:09:29:17:52:47.4,39.257795,-76.7056183333333,44.2,0,0,253,0.1,0,8,110,
6.23916666666667,2019:09:29:17:52:47.6,39.257795,-76.7056183333333,44.2,0,0,253,0,0,8,110,
6.43916666666667,2019:09:29:17:52:47.8,39.257795,-76.7056183333333,44.2,0,0,253,0,0,8,110,
6.64083333333333,2019:09:29:17:52:48.0,39.257795,-76.7056183333333,44.2,0,0,253,0.1,0,8,110,
6.84333333333333,2019:09:29:17:52:48.2,39.257795,-76.7056183333333,44.2,0,0,253,0.1,0,8,110,
7.03916666666667,2019:09:29:17:52:48.4,39.257795,-76.7056183333333,44.2,0,0,253,0.1,0,8,110,
7.23833333333333,2019:09:29:17:52:48.6,39.257795,-76.7056183333333,44.2,0,0,253,0.1,0,8,110,
7.43833333333333,2019:09:29:17:52:48.8,39.257795,-76.7056183333333,44.2,0,0,253,0,0,8,110,
7.63833333333333,2019:09:29:17:52:49.0,39.257795,-76.7056183333333,44.2,0,0,253,0.1,0,8,110,
7.83916666666667,2019:09:29:17:52:49.2,39.257795,-76.7056183333333,44.2,0,0,253,0.1,0,8,110,
8.03833333333333,2019:09:29:17:52:49.4,39.257795,-76.7056183333333,44.2,0,0,253,0.1,0,8,110,
8.23916666666667,2019:09:29:17:52:49.6,39.257795,-76.7056183333333,44.2,0,0,253,0.3,0,8,110,
8.43833333333333,2019:09:29:17:52:49.8,39.257795,-76.7056183333333,44.2,0,0,253,0.1,0,8,110,
8.63916666666667,2019:09:29:17:52:50.0,39.257795,-76.7056183333333,44.2,0,0,253,0.3,0,8,110,
8.83916666666667,2019:09:29:17:52:50.2,39.257795,-76.7056183333333,44.2,0,0,253,0.3,0,8,110,
9.04,2019:09:29:17:52:50.4,39.257795,-76.7056183333333,44.2,0,0,253,0.3,0,8,110,
9.24,2019:09:29:17:52:50.6,39.257795,-76.7056183333333,44.2,0,0,253,0.3,0,8,110,
9.435,2019:09:29:17:52:50.8,39.257795,-76.7056183333333,44.2,0,0,253,0.3,0,7,110,
9.63666666666667,2019:09:29:17:52:51.0,39.257795,-76.7056183333333,44.2,0,0,253,0.3,0,7,110,
9.83583333333333,2019:09:29:17:52:51.2,39.257795,-76.7056183333333,44.2,0,0,253,0.3,0,7,110,
10.035,2019:09:29:17:52:51.4,39.257795,-76.7056183333333,44.2,0,0,253,0.3,0,7,110,
10.235,2019:09:29:17:52:51.6,39.257795,-76.7056183333333,44.2,0,0,253,0.3,0,7,120,
10.435,2019:09:29:17:52:51.8,39.257795,-76.7056183333333,44.2,0,0,253,0.3,0,7,120,
