Scan Time,UTC Time,Latitude (deg),Longitude (deg),Altitude (m),Easting (m),Northing (m),COG (deg),SOG (km/h),Dead Reckoning,Num SVs,HDOP,
0.14,2019:09:29:18:06:30.0,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,8,110,
0.341666666666667,2019:09:29:18:06:30.2,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.3,0,8,110,
0.538333333333333,2019:09:29:18:06:30.4,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.3,0,8,110,
0.74,2019:09:29:18:06:30.6,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,8,110,
0.934166666666667,2019:09:29:18:06:30.8,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
1.13583333333333,2019:09:29:18:06:31.0,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
1.33916666666667,2019:09:29:18:06:31.2,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.3,0,8,110,
1.54166666666667,2019:09:29:18:06:31.4,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.5,0,8,100,
1.73916666666667,2019:09:29:18:06:31.6,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.5,0,8,100,
1.93916666666667,2019:09:29:18:06:31.8,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.5,0,8,100,
2.13916666666667,2019:09:29:18:06:32.0,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.5,0,6,130,
2.3325,2019:09:29:18:06:32.2,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.5,0,6,130,
2.53916666666667,2019:09:29:18:06:32.4,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
2.73916666666667,2019:09:29:18:06:32.6,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,8,100,
2.93833333333333,2019:09:29:18:06:32.8,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,8,100,
3.13916666666667,2019:09:29:18:06:33.0,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,8,100,
3.33916666666667,2019:09:29:18:06:33.2,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,8,100,
3.53916666666667,2019:09:29:18:06:33.4,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,8,100,
3.73916666666667,2019:09:29:18:06:33.6,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,8,100,
3.93916666666667,2019:09:29:18:06:33.8,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,8,100,
4.13916666666667,2019:09:29:18:06:34.0,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,8,100,
4.33916666666667,2019:09:29:18:06:34.2,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.3,0,8,100,
4.53916666666667,2019:09:29:18:06:34.4,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.3,0,8,100,
4.73916666666667,2019:09:29:18:06:34.6,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,8,100,
4.94,2019:09:29:18:06:34.8,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,8,100,
5.14083333333333,2019:09:29:18:06:35.0,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,8,100,
5.33916666666667,2019:09:29:18:06:35.2,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,8,110,
5.53916666666667,2019:09:29:18:06:35.4,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,8,110,
5.73833333333333,2019:09:29:18:06:35.6,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,8,110,
5.93916666666667,2019:09:29:18:06:35.8,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,8,110,
6.13833333333333,2019:09:29:18:06:36.0,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,8,110,
6.34083333333333,2019:09:29:18:06:36.2,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,8,110,
6.53916666666667,2019:09:29:18:06:36.4,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,8,100,
6.7375,2019:09:29:18:06:36.6,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,8,110,
6.9375,2019:09:29:18:06:36.8,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,8,110,
7.13666666666667,2019:09:29:18:06:37.0,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,7,120,
7.33416666666667,2019:09:29:18:06:37.2,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
7.535,2019:09:29:18:06:37.4,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
7.735,2019:09:29:18:06:37.6,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
7.935,2019:09:29:18:06:37.8,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
8.13666666666667,2019:09:29:18:06:38.0,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.3,0,7,120,
8.3375,2019:09:29:18:06:38.2,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
8.535,2019:09:29:18:06:38.4,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
8.735,2019:09:29:18:06:38.6,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
8.93583333333333,2019:09:29:18:06:38.8,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,7,120,
9.13583333333333,2019:09:29:18:06:39.0,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
9.335,2019:09:29:18:06:39.2,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
9.53583333333333,2019:09:29:18:06:39.4,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
9.735,2019:09:29:18:06:39.6,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,7,120,
9.93583333333333,2019:09:29:18:06:39.8,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
10.1375,2019:09:29:18:06:40.0,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
10.3358333333333,2019:09:29:18:06:40.2,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,7,120,
10.5383333333333,2019:09:29:18:06:40.4,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
10.7358333333333,2019:09:29:18:06:40.6,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,7,120,
10.9358333333333,2019:09:29:18:06:40.8,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
11.1375,2019:09:29:18:06:41.0,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
11.3375,2019:09:29:18:06:41.2,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,7,120,
11.5391666666667,2019:09:29:18:06:41.4,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,7,120,
11.735,2019:09:29:18:06:41.6,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
11.935,2019:09:29:18:06:41.8,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,7,120,
12.135,2019:09:29:18:06:42.0,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,7,120,
12.3375,2019:09:29:18:06:42.2,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
12.535,2019:09:29:18:06:42.4,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
12.735,2019:09:29:18:06:42.6,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
12.9325,2019:09:29:18:06:42.8,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,6,150,
13.1333333333333,2019:09:29:18:06:43.0,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,6,150,
13.3308333333333,2019:09:29:18:06:43.2,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,6,150,
13.535,2019:09:29:18:06:43.4,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
13.7341666666667,2019:09:29:18:06:43.6,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
13.935,2019:09:29:18:06:43.8,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,7,120,
14.1358333333333,2019:09:29:18:06:44.0,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
14.3358333333333,2019:09:29:18:06:44.2,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
14.5366666666667,2019:09:29:18:06:44.4,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,7,120,
14.7366666666667,2019:09:29:18:06:44.6,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
14.9383333333333,2019:09:29:18:06:44.8,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,8,100,
15.1383333333333,2019:09:29:18:06:45.0,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,8,100,
15.3391666666667,2019:09:29:18:06:45.2,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,8,100,
15.5391666666667,2019:09:29:18:06:45.4,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,8,100,
15.7391666666667,2019:09:29:18:06:45.6,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,8,100,
15.9391666666667,2019:09:29:18:06:45.8,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,8,100,
16.1391666666667,2019:09:29:18:06:46.0,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,8,100,
16.3375,2019:09:29:18:06:46.2,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,8,100,
16.5391666666667,2019:09:29:18:06:46.4,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,8,100,
16.7391666666667,2019:09:29:18:06:46.6,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,8,100,
16.9375,2019:09:29:18:06:46.8,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,8,100,
17.14,2019:09:29:18:06:47.0,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,8,100,
17.3375,2019:09:29:18:06:47.2,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,8,100,
17.535,2019:09:29:18:06:47.4,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
17.735,2019:09:29:18:06:47.6,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,7,120,
17.935,2019:09:29:18:06:47.8,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,7,120,
18.1416666666667,2019:09:29:18:06:48.0,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,8,100,
18.3408333333333,2019:09:29:18:06:48.2,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,8,100,
18.5383333333333,2019:09:29:18:06:48.4,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,8,100,
18.7358333333333,2019:09:29:18:06:48.6,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,7,120,
18.9358333333333,2019:09:29:18:06:48.8,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
19.1358333333333,2019:09:29:18:06:49.0,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
19.3358333333333,2019:09:29:18:06:49.2,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
19.5358333333333,2019:09:29:18:06:49.4,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,7,120,
19.7341666666667,2019:09:29:18:06:49.6,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
19.9341666666667,2019:09:29:18:06:49.8,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
20.1366666666667,2019:09:29:18:06:50.0,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
20.3325,2019:09:29:18:06:50.2,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,6,150,
20.5316666666667,2019:09:29:18:06:50.4,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,6,150,
20.7316666666667,2019:09:29:18:06:50.6,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,6,150,
20.9325,2019:09:29:18:06:50.8,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,6,150,
21.1325,2019:09:29:18:06:51.0,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,6,150,
21.3325,2019:09:29:18:06:51.2,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,6,150,
21.5325,2019:09:29:18:06:51.4,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,6,150,
21.7308333333333,2019:09:29:18:06:51.6,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,6,150,
21.9325,2019:09:29:18:06:51.8,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,6,150,
22.1325,2019:09:29:18:06:52.0,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,6,150,
22.3325,2019:09:29:18:06:52.2,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,6,150,
22.5325,2019:09:29:18:06:52.4,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,6,150,
22.7325,2019:09:29:18:06:52.6,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,6,150,
22.935,2019:09:29:18:06:52.8,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
23.1358333333333,2019:09:29:18:06:53.0,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0,0,7,120,
23.335,2019:09:29:18:06:53.2,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
23.535,2019:09:29:18:06:53.4,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
23.735,2019:09:29:18:06:53.6,39.2577966666667,-76.7056216666667,54.1,0,0,346.6,0.1,0,7,120,
