Scan Time,UTC Time,Latitude (deg),Longitude (deg),Altitude (m),Easting (m),Northing (m),COG (deg),SOG (km/h),Dead Reckoning,Num SVs,HDOP,
0.165,2019:09:29:20:09:52.0,39.2579383333333,-76.705215,58,0,0,284.79,0,0,5,160,
0.366666666666667,2019:09:29:20:09:52.2,39.2579383333333,-76.705215,58,0,0,284.79,0,0,5,160,
0.565833333333333,2019:09:29:20:09:52.4,39.2579383333333,-76.705215,58,0,0,284.79,0.1,0,5,160,
0.766666666666667,2019:09:29:20:09:52.6,39.2579383333333,-76.705215,58,0,0,284.79,0.1,0,5,160,
0.965833333333333,2019:09:29:20:09:52.8,39.2579383333333,-76.705215,58,0,0,284.79,0,0,5,160,
1.16666666666667,2019:09:29:20:09:53.0,39.2579383333333,-76.705215,58,0,0,284.79,0.1,0,5,160,
1.36666666666667,2019:09:29:20:09:53.2,39.2579383333333,-76.705215,58,0,0,284.79,0.1,0,5,160,
1.56666666666667,2019:09:29:20:09:53.4,39.2579383333333,-76.705215,58,0,0,284.79,0,0,5,160,
1.76666666666667,2019:09:29:20:09:53.6,39.2579383333333,-76.705215,58,0,0,284.79,0,0,5,160,
1.9675,2019:09:29:20:09:53.8,39.2579383333333,-76.705215,58,0,0,284.79,0.1,0,5,160,
2.1675,2019:09:29:20:09:54.0,39.2579383333333,-76.705215,58,0,0,284.79,0,0,5,160,
2.36916666666667,2019:09:29:20:09:54.2,39.2579383333333,-76.705215,58,0,0,284.79,0,0,5,160,
2.56666666666667,2019:09:29:20:09:54.4,39.25794,-76.705215,58,0,0,284.79,0,0,5,160,
2.76666666666667,2019:09:29:20:09:54.6,39.25794,-76.705215,58,0,0,284.79,0,0,5,160,
2.96666666666667,2019:09:29:20:09:54.8,39.25794,-76.705215,58,0,0,284.79,0,0,5,160,
3.16666666666667,2019:09:29:20:09:55.0,39.25794,-76.705215,58,0,0,284.79,0,0,5,160,
3.36666666666667,2019:09:29:20:09:55.2,39.25794,-76.705215,58,0,0,284.79,0,0,5,160,
3.5675,2019:09:29:20:09:55.4,39.25794,-76.705215,58,0,0,284.79,0,0,5,160,
3.7675,2019:09:29:20:09:55.6,39.25794,-76.705215,58,0,0,284.79,0.1,0,5,160,
3.965,2019:09:29:20:09:55.8,39.25794,-76.705215,58,0,0,284.79,0,0,5,160,
4.165,2019:09:29:20:09:56.0,39.25794,-76.705215,58,0,0,284.79,0.1,0,5,160,
4.36666666666667,2019:09:29:20:09:56.2,39.25794,-76.705215,58,0,0,284.79,0.1,0,5,160,
4.565,2019:09:29:20:09:56.4,39.25794,-76.705215,58,0,0,284.79,0.1,0,5,160,
4.76416666666667,2019:09:29:20:09:56.6,39.25794,-76.705215,58,0,0,284.79,0.1,0,5,160,
4.96416666666667,2019:09:29:20:09:56.8,39.25794,-76.705215,58,0,0,284.79,0,0,5,160,
5.16583333333333,2019:09:29:20:09:57.0,39.25794,-76.705215,58,0,0,284.79,0.1,0,5,160,
5.36416666666667,2019:09:29:20:09:57.2,39.25794,-76.705215,58,0,0,284.79,0,0,5,160,
5.5625,2019:09:29:20:09:57.4,39.25794,-76.705215,58,0,0,284.79,0.1,0,5,160,
5.76416666666667,2019:09:29:20:09:57.6,39.25794,-76.705215,58,0,0,284.79,0.1,0,5,160,
5.965,2019:09:29:20:09:57.8,39.25794,-76.705215,58,0,0,284.79,0.1,0,5,160,
6.165,2019:09:29:20:09:58.0,39.25794,-76.705215,58,0,0,284.79,0.1,0,5,160,
6.36416666666667,2019:09:29:20:09:58.2,39.25794,-76.705215,58,0,0,284.79,0.1,0,5,160,
6.565,2019:09:29:20:09:58.4,39.25794,-76.705215,58,0,0,284.79,0.1,0,5,160,
6.76583333333333,2019:09:29:20:09:58.6,39.25794,-76.705215,58,0,0,284.79,0,0,5,160,
6.96666666666667,2019:09:29:20:09:58.8,39.25794,-76.705215,58,0,0,284.79,0,0,5,160,
7.16583333333333,2019:09:29:20:09:59.0,39.25794,-76.705215,58,0,0,284.79,0,0,5,160,
7.365,2019:09:29:20:09:59.2,39.25794,-76.705215,58,0,0,284.79,0,0,5,160,
7.56583333333333,2019:09:29:20:09:59.4,39.25794,-76.705215,58,0,0,284.79,0,0,5,160,
7.76416666666667,2019:09:29:20:09:59.6,39.25794,-76.705215,58,0,0,284.79,0.1,0,5,160,
7.96583333333333,2019:09:29:20:09:59.8,39.25794,-76.705215,58,0,0,284.79,0,0,5,160,
8.16583333333333,2019:09:29:20:10:00.0,39.25794,-76.705215,58,0,0,284.79,0.1,0,5,160,
8.36666666666667,2019:09:29:20:10:00.2,39.25794,-76.705215,58,0,0,284.79,0.1,0,5,160,
8.565,2019:09:29:20:10:00.4,39.25794,-76.705215,58,0,0,284.79,0.1,0,5,160,
8.765,2019:09:29:20:10:00.6,39.25794,-76.705215,58,0,0,284.79,0,0,5,160,
8.965,2019:09:29:20:10:00.8,39.25794,-76.705215,58,0,0,284.79,0,0,5,160,
9.16666666666667,2019:09:29:20:10:01.0,39.25794,-76.705215,58,0,0,284.79,0.1,0,5,160,
9.36333333333333,2019:09:29:20:10:01.2,39.25794,-76.705215,58,0,0,284.79,0.1,0,5,160,
9.56333333333333,2019:09:29:20:10:01.4,39.25794,-76.705215,58,0,0,284.79,0,0,5,160,
9.765,2019:09:29:20:10:01.6,39.25794,-76.705215,58,0,0,284.79,0.1,0,5,160,
9.965,2019:09:29:20:10:01.8,39.25794,-76.705215,58,0,0,284.79,1.4,0,5,160,
10.165,2019:09:29:20:10:02.0,39.25794,-76.705215,58,0,0,284.79,0.3,0,5,160,
10.3675,2019:09:29:20:10:02.2,39.25794,-76.705215,58,0,0,284.79,0,0,5,160,
10.5666666666667,2019:09:29:20:10:02.4,39.25794,-76.705215,58,0,0,284.79,0,0,5,160,
10.7666666666667,2019:09:29:20:10:02.6,39.25794,-76.705215,58,0,0,284.79,0,0,5,160,
10.9666666666667,2019:09:29:20:10:02.8,39.25794,-76.705215,58,0,0,284.79,0.1,0,5,160,
11.1666666666667,2019:09:29:20:10:03.0,39.25794,-76.705215,58,0,0,284.79,0.1,0,5,160,
11.3708333333333,2019:09:29:20:10:03.2,39.25794,-76.705215,58,0,0,284.79,0.1,0,5,160,
11.5666666666667,2019:09:29:20:10:03.4,39.25794,-76.705215,58,0,0,284.79,0.1,0,5,160,
11.7666666666667,2019:09:29:20:10:03.6,39.25794,-76.705215,58,0,0,284.79,0.3,0,5,160,
11.9666666666667,2019:09:29:20:10:03.8,39.25794,-76.705215,58,0,0,284.79,0.1,0,5,160,
12.1675,2019:09:29:20:10:04.0,39.25794,-76.705215,58,0,0,284.79,0.1,0,5,160,
12.3666666666667,2019:09:29:20:10:04.2,39.25794,-76.705215,58,0,0,284.79,0.1,0,5,160,
12.565,2019:09:29:20:10:04.4,39.25794,-76.705215,58,0,0,284.79,0.1,0,5,160,
12.765,2019:09:29:20:10:04.6,39.2579383333333,-76.705215,58,0,0,284.79,0.3,0,5,160,
12.965,2019:09:29:20:10:04.8,39.25794,-76.705215,58,0,0,284.79,0.3,0,5,160,
13.185,2019:09:29:20:10:05.0,39.2579383333333,-76.705215,58,0,0,284.79,0.3,0,5,160,
13.365,2019:09:29:20:10:05.2,39.25794,-76.705215,58,0,0,284.79,0.3,0,5,160,
13.5658333333333,2019:09:29:20:10:05.4,39.25794,-76.7052133333333,58,0,0,284.79,0.3,0,5,160,
13.7675,2019:09:29:20:10:05.6,39.25794,-76.7052133333333,58,0,0,284.79,0.3,0,5,160,
13.9658333333333,2019:09:29:20:10:05.8,39.25794,-76.7052133333333,58,0,0,284.79,0.3,0,5,160,
14.1683333333333,2019:09:29:20:10:06.0,39.25794,-76.7052133333333,58,0,0,284.79,0.3,0,5,160,
14.3691666666667,2019:09:29:20:10:06.2,39.25794,-76.7052133333333,58,0,0,284.79,0.1,0,5,160,
14.5691666666667,2019:09:29:20:10:06.4,39.25794,-76.7052133333333,58,0,0,284.79,0.1,0,5,160,
14.7675,2019:09:29:20:10:06.6,39.25794,-76.7052133333333,58,0,0,284.79,0.3,0,5,160,
14.965,2019:09:29:20:10:06.8,39.25794,-76.7052133333333,58,0,0,284.79,0.1,0,5,160,
15.1683333333333,2019:09:29:20:10:07.0,39.25794,-76.7052133333333,58,0,0,284.79,0.1,0,5,160,
15.3666666666667,2019:09:29:20:10:07.2,39.25794,-76.7052133333333,58,0,0,284.79,0.1,0,5,160,
15.565,2019:09:29:20:10:07.4,39.25794,-76.7052133333333,58,0,0,284.79,0.3,0,5,160,
15.7658333333333,2019:09:29:20:10:07.6,39.25794,-76.7052133333333,58,0,0,284.79,0.1,0,5,160,
15.965,2019:09:29:20:10:07.8,39.25794,-76.7052133333333,58,0,0,284.79,0.3,0,5,160,
16.1691666666667,2019:09:29:20:10:08.0,39.25794,-76.7052133333333,58,0,0,284.79,0.1,0,5,160,
16.365,2019:09:29:20:10:08.2,39.25794,-76.7052133333333,58,0,0,284.79,0.1,0,5,160,
16.5666666666667,2019:09:29:20:10:08.4,39.25794,-76.7052133333333,58,0,0,284.79,0.1,0,5,160,
16.7658333333333,2019:09:29:20:10:08.6,39.25794,-76.7052133333333,58,0,0,284.79,0.1,0,5,160,
16.965,2019:09:29:20:10:08.8,39.25794,-76.7052133333333,58,0,0,284.79,0.3,0,5,160,
17.1658333333333,2019:09:29:20:10:09.0,39.25794,-76.7052133333333,58,0,0,284.79,0.1,0,5,160,
17.3658333333333,2019:09:29:20:10:09.2,39.25794,-76.7052133333333,58,0,0,284.79,0.1,0,5,160,
17.565,2019:09:29:20:10:09.4,39.25794,-76.7052133333333,58,0,0,284.79,0.1,0,5,160,
17.7641666666667,2019:09:29:20:10:09.6,39.25794,-76.7052133333333,58,0,0,284.79,0.1,0,5,160,
17.9666666666667,2019:09:29:20:10:09.8,39.25794,-76.7052133333333,58,0,0,284.79,0.3,0,5,160,
18.165,2019:09:29:20:10:10.0,39.25794,-76.7052133333333,58,0,0,284.79,0.3,0,5,160,
18.3658333333333,2019:09:29:20:10:10.2,39.25794,-76.7052133333333,58,0,0,284.79,0.1,0,5,160,
18.5683333333333,2019:09:29:20:10:10.4,39.25794,-76.7052133333333,58,0,0,284.79,0.1,0,5,160,
18.77,2019:09:29:20:10:10.6,39.25794,-76.7052133333333,58,0,0,284.79,0.1,0,5,160,
18.9666666666667,2019:09:29:20:10:10.8,39.25794,-76.7052133333333,58,0,0,284.79,0.1,0,5,160,
19.1683333333333,2019:09:29:20:10:11.0,39.25794,-76.7052133333333,58,0,0,284.79,0.1,0,5,160,
19.3666666666667,2019:09:29:20:10:11.2,39.25794,-76.7052133333333,58,0,0,284.79,0.3,0,5,160,
19.5675,2019:09:29:20:10:11.4,39.25794,-76.7052133333333,58,0,0,284.79,0.1,0,5,160,
19.7666666666667,2019:09:29:20:10:11.6,39.25794,-76.7052133333333,58,0,0,284.79,0.3,0,5,160,
19.9666666666667,2019:09:29:20:10:11.8,39.25794,-76.7052133333333,58,0,0,284.79,0.1,0,5,160,
