Scan Time,UTC Time,Latitude (deg),Longitude (deg),Altitude (m),Easting (m),Northing (m),COG (deg),SOG (km/h),Dead Reckoning,Num SVs,HDOP,
0.0841666666666667,2019:09:29:18:46:20.8,39.2575933333333,-76.705515,48.4,0,0,314.6,0.2,0,6,130,
0.286666666666667,2019:09:29:18:46:21.0,39.2575933333333,-76.705515,48.4,0,0,314.6,1.2,0,6,130,
0.485,2019:09:29:18:46:21.2,39.2575933333333,-76.705515,48.4,0,0,314.6,1.6,0,6,130,
0.684166666666667,2019:09:29:18:46:21.4,39.2575933333333,-76.705515,48.4,0,0,314.6,1.2,0,6,130,
0.8875,2019:09:29:18:46:21.6,39.2575933333333,-76.705515,48.4,0,0,314.6,0.9,0,6,130,
1.08416666666667,2019:09:29:18:46:21.8,39.2575933333333,-76.705515,48.4,0,0,314.6,0.3,0,6,130,
1.28333333333333,2019:09:29:18:46:22.0,39.2575933333333,-76.705515,48.4,0,0,314.6,0.7,0,6,130,
1.48416666666667,2019:09:29:18:46:22.2,39.2575933333333,-76.705515,48.4,0,0,314.6,1.1,0,6,130,
1.685,2019:09:29:18:46:22.4,39.2575933333333,-76.705515,48.4,0,0,314.6,0.5,0,6,130,
1.885,2019:09:29:18:46:22.6,39.2575933333333,-76.705515,48.5,0,0,314.6,0.5,0,6,130,
2.085,2019:09:29:18:46:22.8,39.2575933333333,-76.705515,48.5,0,0,314.6,0.9,0,6,130,
2.28416666666667,2019:09:29:18:46:23.0,39.2575933333333,-76.705515,48.5,0,0,314.6,0.9,0,6,130,
2.485,2019:09:29:18:46:23.2,39.2575933333333,-76.705515,48.5,0,0,314.6,1.1,0,6,130,
2.68416666666667,2019:09:29:18:46:23.4,39.2575933333333,-76.705515,48.5,0,0,314.6,0.9,0,6,130,
2.88416666666667,2019:09:29:18:46:23.6,39.2575933333333,-76.705515,48.5,0,0,314.6,0.9,0,6,130,
3.08416666666667,2019:09:29:18:46:23.8,39.2575933333333,-76.705515,48.5,0,0,314.6,1.2,0,6,130,
3.28416666666667,2019:09:29:18:46:24.0,39.2575933333333,-76.705515,48.5,0,0,314.6,0.9,0,6,130,
3.48583333333333,2019:09:29:18:46:24.2,39.2575933333333,-76.705515,48.5,0,0,314.6,0.9,0,6,130,
3.68416666666667,2019:09:29:18:46:24.4,39.2575933333333,-76.705515,48.5,0,0,314.6,0.7,0,6,130,
